epoch,lr-AdamW,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
129,,45549,,,1.0,0.007156161591410637,,
129,,45599,,,0.9921875,0.022008687257766724,,
129,,45629,,,,,0.7797999978065491,1.1958491802215576
,2.9999999999999997e-05,45630,,,,,,
130,,45649,,,1.0,0.003654051572084427,,
130,,45699,,,0.984375,0.041106682270765305,,
130,,45749,,,1.0,0.013430447317659855,,
130,,45799,,,1.0,0.009433124214410782,,
130,,45849,,,1.0,0.01646384224295616,,
130,,45899,,,1.0,0.013432060368359089,,
130,,45949,,,0.9921875,0.013220606371760368,,
130,,45980,,,,,0.7814000248908997,1.1855173110961914
,2.9999999999999997e-05,45981,,,,,,
131,,45999,,,0.9921875,0.024130042642354965,,
131,,46049,,,0.9921875,0.01944560743868351,,
131,,46099,,,1.0,0.011674734763801098,,
131,,46149,,,0.9921875,0.02339230477809906,,
131,,46199,,,1.0,0.019025424495339394,,
131,,46249,,,1.0,0.014200501143932343,,
131,,46299,,,0.984375,0.03558022156357765,,
131,,46331,,,,,0.7803999781608582,1.2089015245437622
,2.9999999999999997e-05,46332,,,,,,
132,,46349,,,1.0,0.00989246740937233,,
132,,46399,,,0.9921875,0.018910327926278114,,
132,,46449,,,0.9921875,0.012852036394178867,,
132,,46499,,,0.9921875,0.028730155900120735,,
132,,46549,,,0.9765625,0.03226614370942116,,
132,,46599,,,0.9921875,0.03045688569545746,,
132,,46649,,,0.9921875,0.01524695847183466,,
132,,46682,,,,,0.7785999774932861,1.2122607231140137
,2.9999999999999997e-05,46683,,,,,,
133,,46699,,,1.0,0.00770810479298234,,
133,,46749,,,0.9921875,0.03125736862421036,,
133,,46799,,,0.9921875,0.0515463650226593,,
133,,46849,,,0.9921875,0.028595322743058205,,
133,,46899,,,1.0,0.017480794340372086,,
133,,46949,,,0.984375,0.042251210659742355,,
133,,46999,,,0.9765625,0.03599441796541214,,
133,,47033,,,,,0.7857999801635742,1.2051485776901245
,2.9999999999999997e-05,47034,,,,,,
134,,47049,,,0.984375,0.044607557356357574,,
134,,47099,,,1.0,0.006490135565400124,,
134,,47149,,,1.0,0.009748987853527069,,
134,,47199,,,0.984375,0.029099714010953903,,
134,,47249,,,0.9921875,0.026139916852116585,,
134,,47299,,,0.9921875,0.034398067742586136,,
134,,47349,,,1.0,0.006100123282521963,,
134,,47384,,,,,0.7802000045776367,1.2104617357254028
,2.9999999999999997e-05,47385,,,,,,
135,,47399,,,1.0,0.0044293999671936035,,
135,,47449,,,1.0,0.01555431168526411,,
135,,47499,,,0.9921875,0.020396070554852486,,
135,,47549,,,0.9921875,0.03587903827428818,,
135,,47599,,,1.0,0.010504509322345257,,
135,,47649,,,1.0,0.016813840717077255,,
135,,47699,,,0.9921875,0.01758609153330326,,
135,,47735,,,,,0.784600019454956,1.1939408779144287
,2.9999999999999997e-05,47736,,,,,,
136,,47749,,,0.984375,0.025393472984433174,,
136,,47799,,,1.0,0.005016619339585304,,
136,,47849,,,0.984375,0.049729686230421066,,
136,,47899,,,0.984375,0.01831177994608879,,
136,,47949,,,0.984375,0.06915327906608582,,
136,,47999,,,0.9765625,0.0792604461312294,,
136,,48049,,,1.0,0.0032267312053591013,,
136,,48086,,,,,0.7811999917030334,1.2152780294418335
,2.9999999999999997e-05,48087,,,,,,
137,,48099,,,1.0,0.01567874662578106,,
137,,48149,,,0.984375,0.02852339670062065,,
137,,48199,,,0.984375,0.0408041775226593,,
137,,48249,,,0.9765625,0.03839966282248497,,
137,,48299,,,1.0,0.011337777599692345,,
137,,48349,,,0.9921875,0.022220365703105927,,
137,,48399,,,1.0,0.010797158814966679,,
137,,48437,,,,,0.7825999855995178,1.2255845069885254
,2.9999999999999997e-05,48438,,,,,,
138,,48449,,,0.984375,0.06311356276273727,,
138,,48499,,,0.984375,0.043869588524103165,,
138,,48549,,,0.9921875,0.012134110555052757,,
138,,48599,,,0.984375,0.036293771117925644,,
138,,48649,,,0.9921875,0.017368782311677933,,
138,,48699,,,0.9765625,0.04840412363409996,,
138,,48749,,,1.0,0.004334460478276014,,
138,,48788,,,,,0.7807999849319458,1.2218410968780518
,2.9999999999999997e-05,48789,,,,,,
139,,48799,,,1.0,0.008223329670727253,,
139,,48849,,,1.0,0.012281140312552452,,
139,,48899,,,0.9921875,0.017153151333332062,,
139,,48949,,,0.9921875,0.019428640604019165,,
139,,48999,,,1.0,0.009870855137705803,,
139,,49049,,,1.0,0.00857374258339405,,
139,,49099,,,1.0,0.011050816625356674,,
139,,49139,,,,,0.7829999923706055,1.2271113395690918
,2.9999999999999997e-05,49140,,,,,,
140,,49149,,,0.9921875,0.027208684012293816,,
140,,49199,,,0.9921875,0.023686952888965607,,
140,,49249,,,0.9921875,0.024107562378048897,,
140,,49299,,,0.9921875,0.03909371793270111,,
140,,49349,,,1.0,0.008664075285196304,,
140,,49399,,,0.9921875,0.031093167141079903,,
140,,49449,,,0.984375,0.033180203288793564,,
140,,49490,,,,,0.784600019454956,1.248232364654541
,2.9999999999999997e-05,49491,,,,,,
141,,49499,,,1.0,0.008392568677663803,,
141,,49549,,,1.0,0.016036026179790497,,
141,,49599,,,0.9921875,0.020818762481212616,,
141,,49649,,,0.9765625,0.05073029175400734,,
141,,49699,,,0.984375,0.05043969303369522,,
141,,49749,,,0.9765625,0.055335257202386856,,
141,,49799,,,0.9921875,0.03679434210062027,,
141,,49841,,,,,0.7821999788284302,1.2433433532714844
,2.9999999999999997e-05,49842,,,,,,
142,,49849,,,0.9765625,0.03744760900735855,,
142,,49899,,,0.984375,0.03660587593913078,,
142,,49949,,,0.9921875,0.01555391401052475,,
142,,49999,,,0.9921875,0.014570252038538456,,
142,,50049,,,0.9921875,0.02442038618028164,,
142,,50099,,,1.0,0.004817239940166473,,
142,,50149,,,0.984375,0.04918038472533226,,
142,,50192,,,,,0.77920001745224,1.2474172115325928
,2.9999999999999997e-05,50193,,,,,,
143,,50199,,,0.9921875,0.027647819370031357,,
143,,50249,,,0.96875,0.045233260840177536,,
143,,50299,,,0.9921875,0.021902456879615784,,
143,,50349,,,1.0,0.013138337060809135,,
143,,50399,,,1.0,0.010661422275006771,,
143,,50449,,,0.9921875,0.014959038235247135,,
143,,50499,,,1.0,0.010594342835247517,,
143,,50543,,,,,0.7829999923706055,1.2433565855026245
,2.9999999999999997e-05,50544,,,,,,
144,,50549,,,0.984375,0.059192486107349396,,
144,,50599,,,1.0,0.006746320985257626,,
144,,50649,,,0.9921875,0.02648346871137619,,
144,,50699,,,0.9921875,0.028162701055407524,,
144,,50749,,,0.9921875,0.03479686751961708,,
144,,50799,,,0.9921875,0.020299319177865982,,
144,,50849,,,0.984375,0.022939953953027725,,
144,,50894,,,,,0.7835999727249146,1.2493929862976074
,2.9999999999999997e-05,50895,,,,,,
145,,50899,,,1.0,0.00504983589053154,,
145,,50949,,,1.0,0.01064167357981205,,
145,,50999,,,0.9921875,0.010814141482114792,,
145,,51049,,,0.984375,0.04897962138056755,,
145,,51099,,,1.0,0.003705748124048114,,
145,,51149,,,0.9921875,0.029079072177410126,,
145,,51199,,,0.9921875,0.018420478329062462,,
145,,51245,,,,,0.7821999788284302,1.2557545900344849
,2.9999999999999997e-05,51246,,,,,,
146,,51249,,,1.0,0.008177075535058975,,
146,,51299,,,0.9921875,0.016098661348223686,,
146,,51349,,,0.9765625,0.03236333280801773,,
146,,51399,,,1.0,0.00823394488543272,,
146,,51449,,,1.0,0.008793096989393234,,
146,,51499,,,1.0,0.003440038999542594,,
146,,51549,,,0.9921875,0.04176663979887962,,
146,,51596,,,,,0.7817999720573425,1.2646602392196655
,2.9999999999999997e-05,51597,,,,,,
147,,51599,,,1.0,0.015285303816199303,,
147,,51649,,,0.9921875,0.01891501620411873,,
147,,51699,,,1.0,0.004384178668260574,,
147,,51749,,,0.9921875,0.023575816303491592,,
147,,51799,,,1.0,0.0051432764157652855,,
147,,51849,,,1.0,0.005564085207879543,,
147,,51899,,,0.984375,0.0347929485142231,,
147,,51947,,,,,0.7802000045776367,1.2687574625015259
,2.9999999999999997e-05,51948,,,,,,
148,,51949,,,0.9921875,0.014267352409660816,,
148,,51999,,,1.0,0.007168534677475691,,
148,,52049,,,1.0,0.004854192957282066,,
148,,52099,,,1.0,0.006233895197510719,,
148,,52149,,,1.0,0.009628556668758392,,
148,,52199,,,0.9921875,0.018804674968123436,,
148,,52249,,,1.0,0.011776833795011044,,
148,,52298,,,,,0.781000018119812,1.2574700117111206
,2.9999999999999997e-05,52299,,,,,,
149,,52299,,,1.0,0.005103975534439087,,
149,,52349,,,1.0,0.00931508094072342,,
149,,52399,,,0.9921875,0.011610103771090508,,
149,,52449,,,0.984375,0.023295976221561432,,
149,,52499,,,0.9921875,0.016302440315485,,
149,,52549,,,0.9765625,0.11563914269208908,,
149,,52599,,,0.9921875,0.010709035210311413,,
149,,52649,,,0.9921875,0.06074933335185051,,
149,,52649,,,,,0.7796000242233276,1.2497690916061401
,3e-06,52650,,,,,,
150,,52699,,,0.9921875,0.02668089233338833,,
150,,52749,,,0.9921875,0.01786731369793415,,
150,,52799,,,1.0,0.011556757614016533,,
150,,52849,,,1.0,0.005084288772195578,,
150,,52899,,,0.9921875,0.015085624530911446,,
150,,52949,,,0.984375,0.03527267277240753,,
150,,52999,,,1.0,0.01303007546812296,,
150,,53000,,,,,0.7825999855995178,1.2422302961349487
,3e-06,53001,,,,,,
151,,53049,,,0.9921875,0.010878942906856537,,
151,,53099,,,0.9921875,0.014556503854691982,,
151,,53149,,,1.0,0.004085708409547806,,
151,,53199,,,0.96875,0.03965377435088158,,
151,,53249,,,1.0,0.01085336972028017,,
151,,53299,,,1.0,0.009421966038644314,,
151,,53349,,,1.0,0.011115722358226776,,
151,,53351,,,,,0.7835999727249146,1.240523338317871
,3e-06,53352,,,,,,
152,,53399,,,0.984375,0.03489413857460022,,
152,,53449,,,0.9921875,0.013154233805835247,,
152,,53499,,,0.9921875,0.02522982284426689,,
152,,53549,,,1.0,0.0028087457176297903,,
152,,53599,,,1.0,0.012538433074951172,,
152,,53649,,,1.0,0.01025381963700056,,
152,,53699,,,1.0,0.003839279292151332,,
152,,53702,,,,,0.7821999788284302,1.240333080291748
,3e-06,53703,,,,,,
153,,53749,,,0.9921875,0.0424937903881073,,
153,,53799,,,0.9921875,0.025447582826018333,,
153,,53849,,,1.0,0.0030480981804430485,,
153,,53899,,,0.9921875,0.02072826214134693,,
153,,53949,,,1.0,0.008718414232134819,,
153,,53999,,,0.984375,0.01836942695081234,,
153,,54049,,,1.0,0.019330522045493126,,
153,,54053,,,,,0.7829999923706055,1.2409132719039917
,3e-06,54054,,,,,,
154,,54099,,,0.9921875,0.03477025404572487,,
154,,54149,,,0.9921875,0.012361198663711548,,
154,,54199,,,0.984375,0.05188986659049988,,
154,,54249,,,1.0,0.01057090237736702,,
154,,54299,,,1.0,0.010126873850822449,,
154,,54349,,,1.0,0.006257446948438883,,
154,,54399,,,0.984375,0.05262944847345352,,
154,,54404,,,,,0.7833999991416931,1.242470145225525
,3e-06,54405,,,,,,
155,,54449,,,0.9765625,0.045724887400865555,,
155,,54499,,,0.984375,0.029468810185790062,,
155,,54549,,,1.0,0.008934404700994492,,
155,,54599,,,0.9921875,0.013563884422183037,,
155,,54649,,,1.0,0.007306073326617479,,
155,,54699,,,0.9921875,0.014956971630454063,,
155,,54749,,,0.9921875,0.02114606462419033,,
155,,54755,,,,,0.7824000120162964,1.2415814399719238
,3e-06,54756,,,,,,
156,,54799,,,0.9921875,0.02248319797217846,,
156,,54849,,,1.0,0.007357900030910969,,
156,,54899,,,1.0,0.014498895034193993,,
156,,54949,,,0.9921875,0.01307666301727295,,
156,,54999,,,0.984375,0.029526514932513237,,
156,,55049,,,1.0,0.004561709240078926,,
156,,55099,,,0.9921875,0.028022345155477524,,
156,,55106,,,,,0.7833999991416931,1.2428975105285645
,3e-06,55107,,,,,,
157,,55149,,,1.0,0.0044009992852807045,,
157,,55199,,,1.0,0.003527711145579815,,
157,,55249,,,1.0,0.0086072301492095,,
157,,55299,,,0.984375,0.07661780714988708,,
157,,55349,,,0.9921875,0.015082970261573792,,
157,,55399,,,1.0,0.011805287562310696,,
157,,55449,,,1.0,0.006981403101235628,,
157,,55457,,,,,0.7803999781608582,1.2459697723388672
,3e-06,55458,,,,,,
158,,55499,,,0.9765625,0.05368351936340332,,
158,,55549,,,1.0,0.007291004061698914,,
158,,55599,,,1.0,0.01892487332224846,,
158,,55649,,,1.0,0.011926714330911636,,
158,,55699,,,1.0,0.012893474660813808,,
158,,55749,,,1.0,0.01361008733510971,,
158,,55799,,,1.0,0.0030158061999827623,,
158,,55808,,,,,0.7820000052452087,1.2486412525177002
,3e-06,55809,,,,,,
159,,55849,,,1.0,0.008393642492592335,,
159,,55899,,,1.0,0.006455412600189447,,
159,,55949,,,1.0,0.01049452368170023,,
159,,55999,,,0.984375,0.016390996053814888,,
159,,56049,,,0.9921875,0.010004953481256962,,
159,,56099,,,1.0,0.011685552075505257,,
159,,56149,,,0.9921875,0.016091996803879738,,
159,,56159,,,,,0.7811999917030334,1.2463265657424927
,3e-06,56160,,,,,,
160,,56199,,,0.9921875,0.020411645993590355,,
160,,56249,,,1.0,0.004946617409586906,,
160,,56299,,,1.0,0.008914897218346596,,
160,,56349,,,1.0,0.005380403716117144,,
160,,56399,,,0.9921875,0.052683282643556595,,
160,,56449,,,0.9921875,0.0225880965590477,,
160,,56499,,,1.0,0.007248869631439447,,
160,,56510,,,,,0.7811999917030334,1.2458587884902954
,3e-06,56511,,,,,,
161,,56549,,,1.0,0.015333994291722775,,
161,,56599,,,0.9921875,0.022746775299310684,,
161,,56649,,,1.0,0.007524265442043543,,
161,,56699,,,1.0,0.011741820722818375,,
161,,56749,,,0.9921875,0.011488634161651134,,
161,,56799,,,0.984375,0.01685718633234501,,
161,,56849,,,0.9921875,0.01148132048547268,,
161,,56861,,,,,0.7820000052452087,1.2478656768798828
,3e-06,56862,,,,,,
162,,56899,,,1.0,0.01034143939614296,,
162,,56949,,,0.984375,0.031016679480671883,,
162,,56999,,,1.0,0.0028779152780771255,,
162,,57049,,,0.9921875,0.012369014322757721,,
162,,57099,,,1.0,0.007410351186990738,,
162,,57149,,,1.0,0.01034546922892332,,
162,,57199,,,1.0,0.006374053657054901,,
162,,57212,,,,,0.7825999855995178,1.2505360841751099
,3e-06,57213,,,,,,
163,,57249,,,0.9921875,0.023733124136924744,,
163,,57299,,,1.0,0.0034754136577248573,,
163,,57349,,,1.0,0.005336779169738293,,
163,,57399,,,0.9921875,0.04748149216175079,,
163,,57449,,,1.0,0.009262959472835064,,
163,,57499,,,1.0,0.010571818798780441,,
163,,57549,,,1.0,0.010680409148335457,,
163,,57563,,,,,0.7820000052452087,1.2521562576293945
,3e-06,57564,,,,,,
164,,57599,,,1.0,0.009058583527803421,,
164,,57649,,,1.0,0.0020831814035773277,,
164,,57699,,,1.0,0.005840740166604519,,
164,,57749,,,0.9921875,0.023880023509263992,,
164,,57799,,,0.9921875,0.03610159084200859,,
164,,57849,,,0.9921875,0.02193894237279892,,
164,,57899,,,0.9921875,0.013575226999819279,,
164,,57914,,,,,0.7824000120162964,1.2518130540847778
,3e-06,57915,,,,,,
165,,57949,,,0.9921875,0.025930438190698624,,
165,,57999,,,0.984375,0.06275298446416855,,
165,,58049,,,1.0,0.010554571636021137,,
165,,58099,,,0.9921875,0.037404704838991165,,
165,,58149,,,1.0,0.008927026763558388,,
165,,58199,,,0.9921875,0.018696488812565804,,
165,,58249,,,1.0,0.006132600363343954,,
165,,58265,,,,,0.7821999788284302,1.2518349885940552
,3e-06,58266,,,,,,
166,,58299,,,1.0,0.00950445607304573,,
166,,58349,,,1.0,0.005349110346287489,,
166,,58399,,,0.9921875,0.02912709303200245,,
166,,58449,,,0.984375,0.04233003035187721,,
166,,58499,,,0.9921875,0.015594014897942543,,
166,,58549,,,0.984375,0.03280734270811081,,
166,,58599,,,0.9921875,0.018205534666776657,,
166,,58616,,,,,0.7824000120162964,1.2533621788024902
,3e-06,58617,,,,,,
167,,58649,,,1.0,0.007921470329165459,,
167,,58699,,,1.0,0.014260816387832165,,
167,,58749,,,1.0,0.002406836487352848,,
167,,58799,,,0.984375,0.027619490399956703,,
167,,58849,,,0.9921875,0.03230145573616028,,
167,,58899,,,1.0,0.0039790719747543335,,
167,,58949,,,0.9921875,0.0227140374481678,,
167,,58967,,,,,0.7815999984741211,1.2522531747817993
,3e-06,58968,,,,,,
168,,58999,,,0.9921875,0.016453618183732033,,
168,,59049,,,1.0,0.0023776390589773655,,
168,,59099,,,0.9921875,0.01237073726952076,,
168,,59149,,,0.9921875,0.020732037723064423,,
168,,59199,,,1.0,0.010407675057649612,,
168,,59249,,,0.9921875,0.027007589116692543,,
168,,59299,,,1.0,0.006063507404178381,,
168,,59318,,,,,0.7824000120162964,1.252810001373291
,3e-06,59319,,,,,,
169,,59349,,,0.9921875,0.0243925079703331,,
169,,59399,,,1.0,0.0036629310343414545,,
169,,59449,,,1.0,0.008147862739861012,,
169,,59499,,,0.9921875,0.020104482769966125,,
169,,59549,,,1.0,0.00877948384732008,,
169,,59599,,,1.0,0.009203493595123291,,
169,,59649,,,1.0,0.009115936234593391,,
169,,59669,,,,,0.7820000052452087,1.2540886402130127
,3e-06,59670,,,,,,
170,,59699,,,0.9921875,0.021927257999777794,,
170,,59749,,,0.9921875,0.031424205750226974,,
170,,59799,,,0.9921875,0.013539787381887436,,
170,,59849,,,0.9921875,0.013970215804874897,,
170,,59899,,,1.0,0.005709231365472078,,
170,,59949,,,0.984375,0.0230594202876091,,
170,,59999,,,1.0,0.007771758828312159,,
170,,60020,,,,,0.7835999727249146,1.2558156251907349
,3e-06,60021,,,,,,
171,,60049,,,1.0,0.004266236908733845,,
171,,60099,,,0.9921875,0.025880761444568634,,
171,,60149,,,0.9921875,0.010198799893260002,,
171,,60199,,,1.0,0.007943524047732353,,
171,,60249,,,0.9921875,0.023074185475707054,,
171,,60299,,,0.9921875,0.012598620727658272,,
171,,60349,,,1.0,0.004158985335379839,,
171,,60371,,,,,0.7821999788284302,1.2531901597976685
,3e-06,60372,,,,,,
172,,60399,,,0.9921875,0.009415310807526112,,
172,,60449,,,1.0,0.0038597695529460907,,
172,,60499,,,1.0,0.004426708910614252,,
172,,60549,,,1.0,0.008573423139750957,,
172,,60599,,,1.0,0.0070557622238993645,,
172,,60649,,,1.0,0.005007969681173563,,
172,,60699,,,0.9921875,0.024892695248126984,,
172,,60722,,,,,0.7821999788284302,1.2535028457641602
,3e-06,60723,,,,,,
173,,60749,,,1.0,0.005744942929595709,,
173,,60799,,,1.0,0.0028831432573497295,,
173,,60849,,,1.0,0.007914353162050247,,
173,,60899,,,1.0,0.016733646392822266,,
173,,60949,,,0.9765625,0.05369919538497925,,
173,,60999,,,1.0,0.006343746557831764,,
173,,61049,,,0.9921875,0.026327218860387802,,
173,,61073,,,,,0.7832000255584717,1.258552074432373
,3e-06,61074,,,,,,
174,,61099,,,0.9921875,0.012303922325372696,,
174,,61149,,,1.0,0.006303729955106974,,
174,,61199,,,1.0,0.010698648169636726,,
174,,61249,,,1.0,0.005700885318219662,,
174,,61299,,,0.9921875,0.0162981990724802,,
174,,61349,,,1.0,0.004529326688498259,,
174,,61399,,,1.0,0.007092665880918503,,
174,,61424,,,,,0.7839999794960022,1.2599700689315796
,3e-06,61425,,,,,,
175,,61449,,,1.0,0.006574288010597229,,
175,,61499,,,0.9921875,0.04769604280591011,,
175,,61549,,,1.0,0.003443589899688959,,
175,,61599,,,1.0,0.0034263250418007374,,
175,,61649,,,1.0,0.006541931536048651,,
175,,61699,,,1.0,0.0023404022213071585,,
175,,61749,,,1.0,0.012716270051896572,,
175,,61775,,,,,0.7833999991416931,1.2591989040374756
,3e-06,61776,,,,,,
176,,61799,,,1.0,0.01519143208861351,,
176,,61849,,,1.0,0.010403074324131012,,
176,,61899,,,1.0,0.007659795228391886,,
176,,61949,,,0.9921875,0.0346762016415596,,
176,,61999,,,1.0,0.0057985130697488785,,
176,,62049,,,1.0,0.009277218021452427,,
176,,62099,,,1.0,0.012544568628072739,,
176,,62126,,,,,0.7829999923706055,1.26044762134552
,3e-06,62127,,,,,,
177,,62149,,,1.0,0.004986290819942951,,
177,,62199,,,1.0,0.0074556730687618256,,
177,,62249,,,1.0,0.0065309167839586735,,
177,,62299,,,0.9921875,0.03491489961743355,,
177,,62349,,,0.9921875,0.023704329505562782,,
177,,62399,,,0.9921875,0.015293082222342491,,
177,,62449,,,1.0,0.0077589331194758415,,
177,,62477,,,,,0.7833999991416931,1.257690191268921
,3e-06,62478,,,,,,
178,,62499,,,1.0,0.0067546432837843895,,
178,,62549,,,0.984375,0.05900435149669647,,
178,,62599,,,1.0,0.010170498862862587,,
178,,62649,,,1.0,0.00092939508613199,,
178,,62699,,,1.0,0.00451256986707449,,
178,,62749,,,1.0,0.015305960550904274,,
178,,62799,,,1.0,0.007015193346887827,,
178,,62828,,,,,0.782800018787384,1.2534064054489136
,3e-06,62829,,,,,,
179,,62849,,,1.0,0.006006794981658459,,
179,,62899,,,1.0,0.005994104780256748,,
179,,62949,,,1.0,0.008624785579741001,,
179,,62999,,,1.0,0.006597861181944609,,
179,,63049,,,1.0,0.010514209046959877,,
179,,63099,,,1.0,0.006713921204209328,,
179,,63149,,,1.0,0.0017768703401088715,,
179,,63179,,,,,0.7825999855995178,1.2568784952163696
180,,63180,0.7857999801635742,1.2051485776901245,,,,
180,,63180,0.7691999673843384,1.2650871276855469,,,,
